User_ID,Age_Group,Gender,Location,Device_Type,Social_Media_Platform,Two_Factor_Authentication,Saved_Password,Account_Privacy,Frequent_New_Device_Logging,Connection_Type,Time_of_Day,Payment_Mode,Cross_Channel_Usage,Season,Suspicious_Activity,Clicked_Ad,Ad_Platform,Ad_Target_Domain,Domain_Reputation,Domain_Length,Domain_Entropy,Click_Leads_To_Malicious_Site
1147,18-24,Male,Kerala,Desktop,Twitter,Yes,Yes,Public,No,Private,Afternoon,Debit Card,Yes,winter vacation,0,No,,,,0,0,0
1148,45-54,Male,Tamil Nadu,Mobile,Instagram,Yes,No,Public,No,Hotspot,Evening,Cash,No,summer vacations,0,No,,,,0,0,0
1149,18-24,Male,West Bengal,Mobile,Twitter,Yes,Yes,Public,No,Private,Afternoon,UPI,No,Diwali,0,Yes,Facebook,promo-deals.xyz,Suspicious,15,3.774,1
1150,18-24,Male,Madhya Pradesh,Mobile,Instagram,Yes,Yes,Private,Yes,Hotspot,Afternoon,Debit Card,Yes,winter vacation,0,No,,,,0,0,0
1151,35-44,Male,Bihar,Desktop,Facebook,Yes,Yes,Private,No,Private,Night,Credit Card,No,Diwali,0,No,,,,0,0,0
1152,18-24,Male,Andhra Pradesh,Mobile,Facebook,Yes,No,Private,No,Private,Morning,Credit Card,No,summer vacations,0,No,,,,0,0,0
1153,35-44,Female,Uttar Pradesh,Mobile,WhatsApp,Yes,No,Private,No,Private,Evening,Debit Card,No,navaratri,0,No,,,,0,0,0
1154,25-34,Female,Gujarat,Mobile,Facebook,Yes,No,Private,No,Hotspot,Night,Debit Card,Yes,summer vacations,0,Yes,Facebook,phishingsite.ru,Malicious,15,3.323,1
1155,25-34,Male,Gujarat,Mobile,LinkedIn,Yes,No,Private,No,Open WiFi,Evening,Debit Card,No,Holi,0,Yes,WhatsApp,banking.example,Good,15,3.507,0
1156,18-24,Female,West Bengal,Mobile,Facebook,Yes,Yes,Public,No,Private,Evening,Digital Wallet,No,summer vacations,1,No,,,,0,0,0
1157,45-54,Female,Madhya Pradesh,Mobile,Facebook,No,No,Private,No,Private,Morning,Digital Wallet,No,summer vacations,1,No,,,,0,0,0
1158,35-44,Female,Madhya Pradesh,Mobile,Twitter,Yes,Yes,Private,Yes,Private,Afternoon,Credit Card,Yes,summer vacations,1,No,,,,0,0,0
1159,25-34,Male,Uttar Pradesh,Desktop,Facebook,Yes,Yes,Public,No,Private,Afternoon,Cash,Yes,summer vacations,1,No,,,,0,0,0
1160,18-24,Other,Haryana,Mobile,LinkedIn,Yes,No,Private,No,Private,Morning,Credit Card,Yes,summer vacations,0,Yes,WhatsApp,unknown-redirect.net,Suspicious,20,3.484,1
1161,35-44,Male,Bihar,Tablet,WhatsApp,Yes,No,Private,No,Open WiFi,Afternoon,Digital Wallet,Yes,Diwali,0,Yes,Facebook,banking.example,Good,15,3.507,0
1162,18-24,Female,Madhya Pradesh,Desktop,WhatsApp,Yes,No,Public,No,Private,Evening,Credit Card,No,summer vacations,0,Yes,Instagram,ecommerce.com,Good,13,2.449,0
1163,45-54,Male,West Bengal,Mobile,Twitter,No,Yes,Private,Yes,Private,Night,UPI,Yes,summer vacations,0,Yes,Instagram,banking.example,Good,15,3.507,0
1164,45-54,Male,Telangana,Tablet,Twitter,Yes,Yes,Public,No,Private,Morning,Cash,Yes,summer vacations,0,No,,,,0,0,0
1165,18-24,Male,Uttar Pradesh,Mobile,Twitter,Yes,No,Public,No,Private,Afternoon,Debit Card,Yes,summer vacations,1,Yes,Facebook,discounts.online,Suspicious,16,3.328,1
1166,45-54,Male,Uttar Pradesh,Mobile,Instagram,No,No,Private,No,Hotspot,Morning,UPI,Yes,winter vacation,0,Yes,LinkedIn,unknown-redirect.net,Suspicious,20,3.484,1
1167,35-44,Male,Uttar Pradesh,Mobile,WhatsApp,Yes,Yes,Private,No,Open WiFi,Night,Credit Card,Yes,Diwali,1,No,,,,0,0,0
1168,25-34,Male,Karnataka,Mobile,WhatsApp,Yes,No,Private,Yes,Private,Evening,Digital Wallet,Yes,winter vacation,0,Yes,Facebook,ecommerce.com,Good,13,2.449,0
1169,18-24,Male,Punjab,Desktop,LinkedIn,No,Yes,Private,Yes,Open WiFi,Morning,UPI,No,summer vacations,1,No,,,,0,0,0
1170,45-54,Male,Rajasthan,Mobile,Twitter,Yes,No,Public,No,Private,Afternoon,Cash,No,Diwali,0,Yes,Twitter,discounts.online,Suspicious,16,3.328,1
1171,25-34,Female,Gujarat,Tablet,Facebook,Yes,Yes,Private,Yes,Private,Morning,Debit Card,Yes,Diwali,1,Yes,Twitter,ecommerce.com,Good,13,2.449,0
1172,25-34,Female,Gujarat,Mobile,Twitter,Yes,Yes,Public,No,Hotspot,Night,Credit Card,No,summer vacations,1,Yes,Instagram,banking.example,Good,15,3.507,0
1173,45-54,Male,Uttar Pradesh,Mobile,WhatsApp,Yes,Yes,Private,No,Open WiFi,Morning,Credit Card,Yes,Holi,0,Yes,Twitter,news-portal.org,Good,15,3.64,0
1174,45-54,Female,Madhya Pradesh,Mobile,Twitter,No,No,Private,No,Private,Morning,UPI,No,Holi,0,Yes,Twitter,discounts.online,Suspicious,16,3.328,1
1175,25-34,Female,Rajasthan,Mobile,WhatsApp,Yes,No,Public,No,Private,Night,UPI,No,Holi,1,Yes,WhatsApp,promo-deals.xyz,Suspicious,15,3.774,1
1176,18-24,Male,Maharashtra,Desktop,Twitter,Yes,Yes,Private,No,Private,Afternoon,Digital Wallet,Yes,winter vacation,0,No,,,,0,0,0
1177,45-54,Male,Uttar Pradesh,Mobile,Instagram,Yes,No,Public,No,Private,Morning,Debit Card,Yes,winter vacation,0,Yes,Twitter,promo-deals.xyz,Suspicious,15,3.774,0
1178,25-34,Female,Haryana,Mobile,Twitter,Yes,No,Private,No,Private,Afternoon,Cash,No,Diwali,1,Yes,Instagram,banking.example,Good,15,3.507,0
1179,35-44,Female,Maharashtra,Desktop,Facebook,Yes,No,Public,Yes,Open WiFi,Morning,Digital Wallet,No,Diwali,0,No,,,,0,0,0
1180,25-34,Female,Madhya Pradesh,Tablet,WhatsApp,Yes,Yes,Public,Yes,Open WiFi,Morning,Cash,No,summer vacations,0,Yes,Twitter,promo-deals.xyz,Suspicious,15,3.774,0
1181,25-34,Male,Karnataka,Mobile,WhatsApp,Yes,No,Public,No,Private,Morning,Digital Wallet,Yes,Diwali,0,Yes,LinkedIn,banking.example,Good,15,3.507,0
1182,25-34,Female,Madhya Pradesh,Mobile,Instagram,Yes,Yes,Public,No,Private,Afternoon,UPI,No,summer vacations,0,Yes,Facebook,news-portal.org,Good,15,3.64,0
1183,45-54,Female,Bihar,Mobile,Facebook,Yes,Yes,Private,No,Private,Evening,UPI,No,Holi,1,Yes,WhatsApp,ecommerce.com,Good,13,2.449,1
1184,35-44,Male,Uttar Pradesh,Mobile,WhatsApp,Yes,No,Public,No,Private,Afternoon,Debit Card,Yes,Diwali,0,No,,,,0,0,0
1185,25-34,Female,Uttar Pradesh,Mobile,Instagram,Yes,No,Private,No,Open WiFi,Afternoon,Credit Card,Yes,summer vacations,0,No,,,,0,0,0
1186,25-34,Male,Gujarat,Desktop,LinkedIn,Yes,No,Public,No,Private,Evening,Digital Wallet,No,summer vacations,1,No,,,,0,0,0
1187,35-44,Male,Andhra Pradesh,Mobile,WhatsApp,Yes,Yes,Public,No,Hotspot,Evening,Credit Card,Yes,summer vacations,0,No,,,,0,0,0
1188,35-44,Female,Andhra Pradesh,Mobile,Facebook,Yes,Yes,Private,No,Private,Afternoon,UPI,Yes,Diwali,1,No,,,,0,0,0
1189,18-24,Female,Telangana,Mobile,LinkedIn,Yes,Yes,Private,No,Private,Evening,Digital Wallet,Yes,summer vacations,0,Yes,LinkedIn,ecommerce.com,Good,13,2.449,0
1190,35-44,Male,Gujarat,Mobile,WhatsApp,Yes,No,Private,No,Open WiFi,Afternoon,Cash,Yes,summer vacations,1,Yes,LinkedIn,ecommerce.com,Good,13,2.449,0
1191,35-44,Female,Gujarat,Tablet,Facebook,Yes,No,Private,No,Private,Night,UPI,Yes,summer vacations,0,Yes,WhatsApp,ecommerce.com,Good,13,2.449,1
1192,25-34,Male,Uttar Pradesh,Mobile,WhatsApp,Yes,Yes,Private,No,Private,Afternoon,Credit Card,No,navaratri,0,Yes,LinkedIn,discounts.online,Suspicious,16,3.328,1
1193,35-44,Male,Maharashtra,Mobile,Twitter,No,Yes,Private,No,Private,Afternoon,Cash,No,summer vacations,0,Yes,Instagram,banking.example,Good,15,3.507,1
1194,45-54,Female,Gujarat,Mobile,Instagram,Yes,Yes,Private,No,Private,Evening,Credit Card,Yes,winter vacation,0,Yes,LinkedIn,news-portal.org,Good,15,3.64,0
1195,45-54,Female,Gujarat,Desktop,LinkedIn,Yes,Yes,Public,Yes,Open WiFi,Evening,UPI,Yes,summer vacations,1,No,,,,0,0,0
1196,18-24,Male,Chhattisgarh,Mobile,Instagram,No,Yes,Private,No,Private,Evening,Credit Card,Yes,Diwali,0,Yes,LinkedIn,login-secure.ru,Malicious,15,3.507,1
1197,25-34,Male,Uttar Pradesh,Mobile,Instagram,Yes,Yes,Private,No,Open WiFi,Afternoon,UPI,No,Diwali,1,Yes,Instagram,unknown-redirect.net,Suspicious,20,3.484,1
1198,25-34,Male,Maharashtra,Mobile,Instagram,Yes,Yes,Private,No,Private,Morning,Debit Card,Yes,Holi,0,No,,,,0,0,0
1199,35-44,Male,Tamil Nadu,Mobile,LinkedIn,Yes,Yes,Private,No,Open WiFi,Night,Debit Card,No,summer vacations,0,Yes,Facebook,offers-shop.co,Suspicious,14,3.182,1
1200,18-24,Female,Karnataka,Tablet,LinkedIn,Yes,No,Private,No,Private,Afternoon,Cash,Yes,summer vacations,0,No,,,,0,0,0
1201,35-44,Female,Andhra Pradesh,Desktop,WhatsApp,Yes,No,Private,No,Private,Morning,Digital Wallet,Yes,summer vacations,1,No,,,,0,0,0
1202,25-34,Male,Assam,Mobile,LinkedIn,No,No,Public,No,Private,Afternoon,Credit Card,Yes,winter vacation,0,No,,,,0,0,0
1203,25-34,Female,Gujarat,Desktop,Twitter,No,No,Public,No,Hotspot,Evening,Cash,Yes,winter vacation,1,No,,,,0,0,0
1204,45-54,Female,Karnataka,Mobile,Instagram,Yes,Yes,Private,No,Private,Evening,Credit Card,Yes,Diwali,0,Yes,WhatsApp,offers-shop.co,Suspicious,14,3.182,1
1205,25-34,Female,Maharashtra,Desktop,Facebook,No,Yes,Public,No,Hotspot,Morning,Digital Wallet,Yes,Diwali,0,No,,,,0,0,0
1206,25-34,Male,Jammu & Kashmir,Mobile,Instagram,Yes,Yes,Private,No,Open WiFi,Evening,Debit Card,Yes,Diwali,1,Yes,WhatsApp,promo-deals.xyz,Suspicious,15,3.774,1
1207,45-54,Male,Rajasthan,Mobile,LinkedIn,Yes,No,Public,No,Private,Afternoon,UPI,Yes,Diwali,1,No,,,,0,0,0
1208,18-24,Female,Uttar Pradesh,Tablet,Twitter,Yes,Yes,Private,No,Private,Afternoon,UPI,No,summer vacations,1,Yes,Facebook,ecommerce.com,Good,13,2.449,0
1209,18-24,Male,Kerala,Desktop,Instagram,Yes,Yes,Public,No,Open WiFi,Evening,Digital Wallet,Yes,Holi,1,No,,,,0,0,0
1210,45-54,Female,West Bengal,Mobile,WhatsApp,No,No,Private,No,Hotspot,Morning,Credit Card,Yes,winter vacation,1,No,,,,0,0,0
1211,25-34,Male,Bihar,Tablet,Instagram,Yes,No,Private,No,Private,Afternoon,Digital Wallet,Yes,summer vacations,0,No,,,,0,0,0
1212,45-54,Male,Haryana,Mobile,Instagram,Yes,Yes,Private,No,Hotspot,Night,Credit Card,Yes,summer vacations,0,No,,,,0,0,0
1213,35-44,Male,Assam,Mobile,LinkedIn,No,No,Private,No,Hotspot,Evening,Debit Card,Yes,summer vacations,0,Yes,Instagram,banking.example,Good,15,3.507,0
1214,25-34,Male,Bihar,Mobile,LinkedIn,Yes,No,Public,No,Private,Night,Credit Card,Yes,navaratri,0,No,,,,0,0,0
1215,45-54,Female,Gujarat,Mobile,WhatsApp,Yes,No,Public,No,Private,Morning,UPI,No,Holi,0,Yes,LinkedIn,offers-shop.co,Suspicious,14,3.182,0
1216,45-54,Other,Uttar Pradesh,Desktop,Facebook,Yes,No,Private,No,Open WiFi,Night,Digital Wallet,No,summer vacations,0,Yes,Instagram,login-secure.ru,Malicious,15,3.507,1
1217,25-34,Male,Odisha,Mobile,Facebook,Yes,Yes,Public,Yes,Hotspot,Morning,UPI,Yes,summer vacations,0,No,,,,0,0,0
1218,25-34,Female,Uttar Pradesh,Desktop,Facebook,Yes,Yes,Public,Yes,Hotspot,Morning,Credit Card,Yes,Diwali,0,No,,,,0,0,0
1219,25-34,Other,Uttar Pradesh,Desktop,WhatsApp,Yes,No,Public,No,Private,Afternoon,Credit Card,Yes,Diwali,0,No,,,,0,0,0
1220,18-24,Female,Maharashtra,Mobile,WhatsApp,No,Yes,Private,No,Private,Evening,Credit Card,No,Holi,0,No,,,,0,0,0
1221,45-54,Other,Kerala,Mobile,Twitter,Yes,No,Public,No,Private,Morning,Digital Wallet,Yes,summer vacations,0,Yes,LinkedIn,ecommerce.com,Good,13,2.449,0
1222,18-24,Male,Rajasthan,Desktop,Facebook,No,No,Public,No,Private,Evening,Cash,Yes,summer vacations,1,No,,,,0,0,0
1223,35-44,Female,West Bengal,Mobile,Instagram,Yes,No,Private,No,Hotspot,Night,Cash,No,winter vacation,0,Yes,WhatsApp,banking.example,Good,15,3.507,0
1224,45-54,Male,Uttar Pradesh,Tablet,Twitter,Yes,Yes,Private,No,Private,Morning,Debit Card,Yes,summer vacations,0,Yes,Instagram,ecommerce.com,Good,13,2.449,0
1225,35-44,Male,Tamil Nadu,Mobile,WhatsApp,Yes,No,Public,No,Private,Night,Digital Wallet,Yes,Diwali,0,No,,,,0,0,0
1226,45-54,Female,Uttar Pradesh,Mobile,Instagram,Yes,Yes,Public,No,Open WiFi,Morning,Digital Wallet,Yes,summer vacations,0,Yes,Facebook,login-secure.ru,Malicious,15,3.507,1
1227,45-54,Male,Gujarat,Desktop,Twitter,Yes,No,Private,Yes,Private,Morning,UPI,Yes,winter vacation,0,No,,,,0,0,0
1228,18-24,Female,Uttar Pradesh,Tablet,WhatsApp,Yes,No,Public,Yes,Private,Afternoon,UPI,Yes,Holi,1,Yes,Instagram,ecommerce.com,Good,13,2.449,1
1229,25-34,Male,Jharkhand,Mobile,LinkedIn,Yes,Yes,Private,No,Private,Night,Digital Wallet,Yes,summer vacations,1,No,,,,0,0,0
1230,18-24,Male,Gujarat,Mobile,LinkedIn,No,Yes,Public,No,Private,Evening,Debit Card,No,summer vacations,1,No,,,,0,0,0
1231,25-34,Female,Gujarat,Tablet,LinkedIn,No,Yes,Private,No,Open WiFi,Night,UPI,Yes,Holi,0,No,,,,0,0,0
1232,35-44,Male,Jharkhand,Mobile,Facebook,Yes,No,Private,No,Open WiFi,Afternoon,Credit Card,Yes,summer vacations,0,No,,,,0,0,0
1233,35-44,Female,Uttar Pradesh,Mobile,Facebook,Yes,Yes,Private,No,Private,Morning,UPI,No,summer vacations,0,Yes,Facebook,unknown-redirect.net,Suspicious,20,3.484,1
1234,25-34,Female,Andhra Pradesh,Mobile,LinkedIn,Yes,Yes,Private,No,Private,Evening,Debit Card,No,summer vacations,0,Yes,Facebook,promo-deals.xyz,Suspicious,15,3.774,0
1235,45-54,Female,Uttar Pradesh,Desktop,WhatsApp,Yes,No,Private,No,Private,Evening,Digital Wallet,No,Diwali,1,No,,,,0,0,0
1236,45-54,Male,Bihar,Mobile,LinkedIn,Yes,No,Private,No,Hotspot,Evening,Cash,Yes,Holi,0,Yes,WhatsApp,promo-deals.xyz,Suspicious,15,3.774,0
1237,35-44,Male,Tamil Nadu,Desktop,Facebook,Yes,No,Private,No,Private,Afternoon,Digital Wallet,Yes,summer vacations,0,No,,,,0,0,0
1238,45-54,Female,Chhattisgarh,Mobile,WhatsApp,Yes,Yes,Private,No,Private,Night,Digital Wallet,Yes,summer vacations,0,Yes,LinkedIn,ecommerce.com,Good,13,2.449,0
1239,25-34,Female,Gujarat,Mobile,Twitter,Yes,No,Public,No,Private,Afternoon,UPI,Yes,Diwali,0,Yes,WhatsApp,phishingsite.ru,Malicious,15,3.323,1
1240,45-54,Male,Uttar Pradesh,Mobile,Facebook,Yes,No,Private,No,Private,Afternoon,Cash,Yes,summer vacations,0,Yes,Twitter,offers-shop.co,Suspicious,14,3.182,0
1241,25-34,Female,West Bengal,Mobile,Twitter,No,Yes,Public,No,Private,Afternoon,Debit Card,Yes,summer vacations,0,No,,,,0,0,0
1242,35-44,Male,Rajasthan,Mobile,WhatsApp,Yes,No,Private,Yes,Private,Afternoon,Cash,No,summer vacations,0,No,,,,0,0,0
1243,35-44,Female,Uttar Pradesh,Mobile,Facebook,No,No,Private,No,Open WiFi,Evening,UPI,No,Diwali,0,Yes,Twitter,login-secure.ru,Malicious,15,3.507,1
1244,35-44,Male,Jammu & Kashmir,Mobile,Facebook,Yes,No,Public,Yes,Private,Afternoon,Debit Card,No,Diwali,0,No,,,,0,0,0
1245,25-34,Female,Tamil Nadu,Mobile,Facebook,No,Yes,Private,No,Hotspot,Morning,Debit Card,No,Diwali,1,Yes,LinkedIn,discounts.online,Suspicious,16,3.328,1
1246,45-54,Female,Haryana,Desktop,Twitter,No,Yes,Private,No,Private,Evening,Debit Card,Yes,summer vacations,0,Yes,Facebook,login-secure.ru,Malicious,15,3.507,1
1247,35-44,Female,Uttar Pradesh,Mobile,Facebook,Yes,Yes,Private,No,Private,Night,Debit Card,No,Holi,0,Yes,Facebook,news-portal.org,Good,15,3.64,0
1248,18-24,Female,Bihar,Mobile,Facebook,Yes,No,Public,Yes,Hotspot,Afternoon,Credit Card,Yes,Diwali,0,No,,,,0,0,0
1249,25-34,Female,Bihar,Mobile,LinkedIn,Yes,Yes,Private,No,Open WiFi,Afternoon,Debit Card,No,summer vacations,0,No,,,,0,0,0
1250,18-24,Male,Uttar Pradesh,Mobile,LinkedIn,Yes,No,Private,No,Hotspot,Afternoon,Debit Card,Yes,summer vacations,0,No,,,,0,0,0
1251,35-44,Female,Odisha,Mobile,Instagram,Yes,Yes,Public,No,Private,Afternoon,Debit Card,No,Holi,0,Yes,Instagram,promo-deals.xyz,Suspicious,15,3.774,1
1252,25-34,Male,Bihar,Mobile,WhatsApp,Yes,No,Public,No,Private,Evening,Debit Card,Yes,Holi,0,Yes,Instagram,promo-deals.xyz,Suspicious,15,3.774,1
1253,25-34,Male,Gujarat,Desktop,Facebook,Yes,Yes,Private,No,Private,Night,Debit Card,No,Holi,1,No,,,,0,0,0
1254,35-44,Male,Haryana,Tablet,Instagram,Yes,Yes,Public,No,Private,Night,Cash,No,navaratri,0,No,,,,0,0,0
1255,35-44,Male,Haryana,Desktop,WhatsApp,Yes,Yes,Private,No,Private,Afternoon,Debit Card,No,summer vacations,0,No,,,,0,0,0
1256,45-54,Female,Gujarat,Mobile,Twitter,Yes,No,Private,No,Open WiFi,Afternoon,Credit Card,No,summer vacations,0,No,,,,0,0,0
1257,35-44,Male,West Bengal,Desktop,Instagram,Yes,No,Public,Yes,Private,Night,Debit Card,Yes,summer vacations,1,No,,,,0,0,0
1258,35-44,Male,Karnataka,Tablet,LinkedIn,No,No,Private,No,Private,Evening,Credit Card,Yes,summer vacations,0,No,,,,0,0,0
1259,18-24,Male,Uttar Pradesh,Mobile,Instagram,Yes,No,Private,Yes,Private,Evening,UPI,No,Diwali,0,Yes,WhatsApp,promo-deals.xyz,Suspicious,15,3.774,1
1260,35-44,Male,Karnataka,Mobile,LinkedIn,No,Yes,Private,Yes,Private,Morning,Digital Wallet,No,summer vacations,0,Yes,Instagram,banking.example,Good,15,3.507,0
1261,35-44,Male,Madhya Pradesh,Mobile,Facebook,No,No,Private,No,Hotspot,Evening,Credit Card,No,summer vacations,0,Yes,Instagram,offers-shop.co,Suspicious,14,3.182,1
1262,45-54,Female,Karnataka,Desktop,WhatsApp,Yes,No,Public,No,Private,Morning,Credit Card,Yes,Holi,1,No,,,,0,0,0
1263,45-54,Female,Karnataka,Mobile,LinkedIn,Yes,No,Private,No,Hotspot,Night,UPI,Yes,Diwali,0,No,,,,0,0,0
1264,45-54,Male,Telangana,Mobile,WhatsApp,Yes,Yes,Private,Yes,Hotspot,Morning,Debit Card,No,Diwali,0,No,,,,0,0,0
1265,25-34,Female,West Bengal,Mobile,Facebook,Yes,No,Public,No,Private,Evening,Credit Card,Yes,summer vacations,0,Yes,Twitter,promo-deals.xyz,Suspicious,15,3.774,1
1266,25-34,Male,Bihar,Desktop,Instagram,No,No,Private,No,Private,Afternoon,Credit Card,Yes,summer vacations,1,Yes,Twitter,login-secure.ru,Malicious,15,3.507,1
1267,35-44,Female,Gujarat,Mobile,Facebook,No,No,Private,No,Private,Evening,UPI,No,summer vacations,0,Yes,Instagram,banking.example,Good,15,3.507,0
1268,45-54,Male,Uttar Pradesh,Mobile,Instagram,Yes,Yes,Public,No,Private,Evening,Credit Card,No,summer vacations,1,Yes,Twitter,news-portal.org,Good,15,3.64,0
1269,25-34,Other,Uttar Pradesh,Tablet,LinkedIn,No,No,Public,Yes,Private,Evening,Cash,No,Diwali,0,No,,,,0,0,0
1270,35-44,Male,Karnataka,Mobile,Twitter,Yes,No,Private,No,Private,Afternoon,Digital Wallet,No,Diwali,0,Yes,Twitter,banking.example,Good,15,3.507,0
1271,45-54,Female,Maharashtra,Desktop,Instagram,Yes,No,Private,No,Private,Night,UPI,Yes,Diwali,0,No,,,,0,0,0
1272,35-44,Male,Haryana,Desktop,Facebook,Yes,No,Private,No,Open WiFi,Morning,Cash,No,summer vacations,0,Yes,Twitter,banking.example,Good,15,3.507,0
1273,25-34,Male,Gujarat,Mobile,Twitter,Yes,Yes,Public,No,Private,Morning,Debit Card,No,summer vacations,0,Yes,Instagram,offers-shop.co,Suspicious,14,3.182,1
1274,35-44,Male,Andhra Pradesh,Mobile,Twitter,Yes,No,Public,No,Private,Evening,Debit Card,Yes,Diwali,1,Yes,LinkedIn,phishingsite.ru,Malicious,15,3.323,1
1275,18-24,Male,Uttar Pradesh,Desktop,Instagram,Yes,No,Private,Yes,Private,Evening,UPI,Yes,summer vacations,0,Yes,WhatsApp,news-portal.org,Good,15,3.64,0
1276,18-24,Female,Maharashtra,Desktop,Facebook,Yes,No,Public,No,Hotspot,Afternoon,Digital Wallet,Yes,winter vacation,0,No,,,,0,0,0
1277,35-44,Female,West Bengal,Mobile,LinkedIn,Yes,No,Public,Yes,Private,Afternoon,UPI,Yes,Diwali,0,Yes,WhatsApp,promo-deals.xyz,Suspicious,15,3.774,1
1278,45-54,Female,Maharashtra,Mobile,Twitter,Yes,No,Private,No,Private,Morning,Debit Card,No,Holi,1,Yes,Facebook,phishingsite.ru,Malicious,15,3.323,1
1279,18-24,Male,Uttar Pradesh,Mobile,Facebook,Yes,No,Private,No,Private,Night,Credit Card,Yes,summer vacations,0,Yes,Facebook,ecommerce.com,Good,13,2.449,0
1280,25-34,Female,Maharashtra,Mobile,Facebook,Yes,No,Public,No,Private,Morning,UPI,Yes,Diwali,1,Yes,WhatsApp,promo-deals.xyz,Suspicious,15,3.774,1
1281,45-54,Male,Uttar Pradesh,Mobile,LinkedIn,Yes,Yes,Private,No,Private,Afternoon,Cash,No,summer vacations,0,Yes,LinkedIn,discounts.online,Suspicious,16,3.328,1
1282,45-54,Male,West Bengal,Desktop,Instagram,Yes,Yes,Private,No,Private,Morning,Cash,Yes,summer vacations,1,No,,,,0,0,0
1283,35-44,Female,West Bengal,Mobile,Instagram,Yes,No,Public,No,Private,Afternoon,Debit Card,No,summer vacations,0,Yes,Instagram,news-portal.org,Good,15,3.64,0
1284,35-44,Male,Rajasthan,Mobile,WhatsApp,Yes,Yes,Private,No,Hotspot,Morning,UPI,Yes,summer vacations,1,No,,,,0,0,0
1285,45-54,Male,Bihar,Tablet,Facebook,Yes,No,Private,No,Open WiFi,Night,Credit Card,Yes,Diwali,0,No,,,,0,0,0
1286,45-54,Female,Maharashtra,Mobile,LinkedIn,No,No,Private,No,Private,Afternoon,Digital Wallet,Yes,winter vacation,0,No,,,,0,0,0
1287,35-44,Male,Uttar Pradesh,Mobile,WhatsApp,Yes,Yes,Private,No,Hotspot,Afternoon,Digital Wallet,No,summer vacations,1,No,,,,0,0,0
1288,35-44,Male,Bihar,Tablet,LinkedIn,No,Yes,Private,Yes,Private,Night,Cash,No,summer vacations,0,No,,,,0,0,0
1289,35-44,Male,Uttar Pradesh,Tablet,Twitter,No,Yes,Public,No,Private,Night,Credit Card,No,Diwali,1,No,,,,0,0,0
1290,25-34,Male,Chhattisgarh,Mobile,Instagram,Yes,Yes,Private,No,Open WiFi,Night,Debit Card,No,navaratri,1,No,,,,0,0,0
1291,18-24,Female,Maharashtra,Desktop,Instagram,Yes,No,Private,Yes,Open WiFi,Morning,Cash,Yes,Diwali,1,No,,,,0,0,0
1292,25-34,Female,Bihar,Mobile,WhatsApp,No,No,Public,No,Private,Morning,Debit Card,Yes,summer vacations,1,No,,,,0,0,0
1293,45-54,Female,Uttar Pradesh,Desktop,Facebook,Yes,No,Private,No,Private,Evening,Digital Wallet,Yes,Diwali,0,No,,,,0,0,0
1294,25-34,Male,Punjab,Mobile,LinkedIn,Yes,Yes,Private,No,Hotspot,Night,Digital Wallet,No,Diwali,0,No,,,,0,0,0
1295,18-24,Male,Rajasthan,Mobile,Twitter,Yes,No,Public,No,Private,Afternoon,Credit Card,No,summer vacations,0,No,,,,0,0,0
1296,25-34,Male,West Bengal,Mobile,WhatsApp,No,No,Public,Yes,Private,Evening,Credit Card,Yes,Diwali,0,No,,,,0,0,0
1297,18-24,Male,Karnataka,Mobile,WhatsApp,Yes,No,Private,No,Hotspot,Afternoon,UPI,Yes,summer vacations,1,Yes,Instagram,news-portal.org,Good,15,3.64,0
1298,45-54,Female,Gujarat,Mobile,Instagram,Yes,No,Private,No,Private,Morning,Cash,Yes,summer vacations,0,No,,,,0,0,0
1299,25-34,Female,West Bengal,Desktop,LinkedIn,Yes,No,Private,Yes,Private,Evening,UPI,No,summer vacations,0,No,,,,0,0,0
1300,18-24,Male,Maharashtra,Mobile,Instagram,Yes,No,Public,Yes,Open WiFi,Night,Credit Card,Yes,summer vacations,1,No,,,,0,0,0
1301,45-54,Male,Tamil Nadu,Mobile,Facebook,No,No,Private,No,Private,Evening,Debit Card,Yes,summer vacations,0,Yes,Facebook,news-portal.org,Good,15,3.64,0
1302,18-24,Female,Uttar Pradesh,Desktop,WhatsApp,Yes,No,Public,No,Hotspot,Afternoon,Cash,Yes,summer vacations,0,No,,,,0,0,0
1303,18-24,Female,Bihar,Mobile,LinkedIn,Yes,No,Public,No,Private,Afternoon,Credit Card,No,winter vacation,0,Yes,Facebook,unknown-redirect.net,Suspicious,20,3.484,0
1304,45-54,Female,Bihar,Mobile,Facebook,Yes,No,Private,No,Private,Morning,Cash,No,Diwali,0,No,,,,0,0,0
1305,18-24,Male,Bihar,Mobile,Facebook,Yes,No,Private,No,Private,Evening,UPI,No,navaratri,0,Yes,Twitter,ecommerce.com,Good,13,2.449,0
1306,45-54,Other,Haryana,Tablet,Instagram,Yes,Yes,Private,Yes,Private,Evening,Debit Card,No,summer vacations,0,No,,,,0,0,0
1307,45-54,Female,West Bengal,Mobile,Facebook,Yes,No,Public,Yes,Private,Night,Digital Wallet,Yes,Holi,0,No,,,,0,0,0
1308,35-44,Female,Tamil Nadu,Mobile,Instagram,No,No,Private,Yes,Private,Morning,Cash,No,Holi,0,No,,,,0,0,0
1309,45-54,Female,Tamil Nadu,Mobile,Facebook,Yes,No,Public,No,Private,Night,Debit Card,Yes,summer vacations,0,Yes,LinkedIn,ecommerce.com,Good,13,2.449,0
